id,pedidoId,repartidorId,fecha_asignacion,fecha_entrega,estado,distancia_km
5503,5503,10,2025-05-22 22:04:04.000000,2025-05-22 22:45:04,completado,6.0
5506,5506,16,2025-05-27 03:39:23.000000,2025-05-27 04:38:23,completado,8.68
5508,5508,49,2025-06-18 07:04:34.487280,,en_camino,7.34
5509,5509,17,2025-05-30 01:20:17.000000,2025-05-30 01:55:17,completado,8.57
5510,5510,26,2025-05-23 15:22:34.487280,,en_camino,3.98
5511,5511,49,2025-06-19 18:16:24.000000,2025-06-19 18:31:24,completado,8.23
5512,5512,39,2025-06-14 22:40:27.000000,2025-06-14 23:22:27,completado,4.8
5513,5513,42,2025-05-24 10:27:09.000000,2025-05-24 10:48:09,completado,6.28
5514,5514,6,2025-06-14 16:37:53.000000,2025-06-14 17:23:53,completado,4.88
5516,5516,31,2025-06-12 03:26:42.000000,2025-06-12 04:29:42,completado,2.28
5517,5517,18,2025-06-06 15:54:33.000000,2025-06-06 16:19:33,completado,4.87
5519,5519,28,2025-06-06 00:08:28.000000,2025-06-06 00:47:28,completado,6.97
5521,5521,49,2025-05-25 16:40:03.000000,2025-05-25 17:33:03,completado,8.83
5522,5522,28,2025-06-15 18:02:58.000000,2025-06-15 18:57:58,completado,4.61
5523,5523,21,2025-06-17 12:38:34.487280,,en_camino,3.67
5524,5524,39,2025-06-04 09:02:08.000000,2025-06-04 09:51:08,completado,6.03
5525,5525,24,2025-06-14 10:44:34.487280,,en_camino,6.88
5526,5526,12,2025-05-31 12:19:34.487280,,en_camino,9.0
5527,5527,12,2025-06-13 14:45:34.487280,,en_camino,5.66
5528,5528,6,2025-05-27 15:55:01.000000,2025-05-27 16:11:01,completado,5.95
5531,5531,9,2025-05-29 08:44:34.487280,,en_camino,5.06
5532,5532,18,2025-06-19 07:43:55.000000,2025-06-19 08:31:55,completado,4.42
5533,5533,25,2025-05-28 04:40:26.000000,2025-05-28 05:42:26,completado,9.69
5534,5534,24,2025-05-30 01:07:01.000000,2025-05-30 01:46:01,completado,8.03
5535,5535,39,2025-06-14 19:57:43.000000,2025-06-14 20:43:43,completado,3.03
5536,5536,33,2025-05-21 00:41:34.487280,,en_camino,1.9
5537,5537,16,2025-06-01 05:40:23.000000,2025-06-01 06:44:23,completado,8.88
5538,5538,32,2025-06-11 00:34:56.000000,2025-06-11 01:52:56,completado,4.23
5539,5539,42,2025-06-08 04:45:05.000000,2025-06-08 05:06:05,completado,9.45
5540,5540,9,2025-06-05 08:13:10.000000,2025-06-05 09:03:10,completado,4.2
5541,5541,10,2025-06-05 02:51:51.000000,2025-06-05 03:17:51,completado,9.72
5543,5543,34,2025-06-08 04:26:27.000000,2025-06-08 04:44:27,completado,8.37
5544,5544,30,2025-05-22 22:05:11.000000,2025-05-22 23:08:11,completado,9.03
5545,5545,33,2025-06-06 16:46:32.000000,2025-06-06 17:46:32,completado,2.46
5546,5546,3,2025-06-03 13:05:49.000000,2025-06-03 13:40:49,completado,3.58
5547,5547,25,2025-06-06 00:44:52.000000,2025-06-06 01:22:52,completado,6.83
5548,5548,9,2025-06-13 02:54:48.000000,2025-06-13 03:31:48,completado,8.01
5549,5549,6,2025-06-17 04:21:25.000000,2025-06-17 05:31:25,completado,8.07
5550,5550,6,2025-06-05 03:55:36.000000,2025-06-05 04:32:36,completado,5.05
5551,5551,16,2025-05-28 03:11:36.000000,2025-05-28 03:32:36,completado,4.25
5552,5552,3,2025-05-31 23:19:47.000000,2025-06-01 00:07:47,completado,3.24
5553,5553,3,2025-05-22 12:48:41.000000,2025-05-22 14:00:41,completado,9.36
5555,5555,50,2025-05-20 21:40:44.000000,2025-05-20 22:30:44,completado,5.08
5557,5557,3,2025-06-07 21:38:54.000000,2025-06-07 23:02:54,completado,9.95
5558,5558,23,2025-06-18 00:08:19.000000,2025-06-18 00:44:19,completado,2.88
5559,5559,21,2025-06-01 01:51:34.487280,,en_camino,5.86
5560,5560,37,2025-05-29 05:08:14.000000,2025-05-29 05:24:14,completado,9.18
5561,5561,29,2025-05-28 11:44:39.000000,2025-05-28 12:10:39,completado,6.52
5562,5562,48,2025-06-09 13:03:50.000000,2025-06-09 14:00:50,completado,3.56
5563,5563,26,2025-05-24 21:37:30.000000,2025-05-24 21:59:30,completado,9.91
5564,5564,26,2025-05-21 03:36:43.000000,2025-05-21 04:42:43,completado,7.12
5565,5565,42,2025-06-01 23:51:01.000000,2025-06-02 01:12:01,completado,5.68
5566,5566,23,2025-06-10 15:37:33.000000,2025-06-10 16:59:33,completado,2.31
5567,5567,32,2025-06-14 11:01:23.000000,2025-06-14 12:01:23,completado,7.96
5570,5570,4,2025-06-13 08:23:55.000000,2025-06-13 09:19:55,completado,7.2
5571,5571,44,2025-05-24 10:33:34.487280,,en_camino,8.75
5572,5572,12,2025-06-02 10:26:22.000000,2025-06-02 10:56:22,completado,6.17
5575,5575,3,2025-05-22 02:32:24.000000,2025-05-22 03:06:24,completado,6.01
5576,5576,25,2025-06-11 03:58:54.000000,2025-06-11 04:58:54,completado,8.0
5577,5577,44,2025-06-07 10:51:33.000000,2025-06-07 11:31:33,completado,5.34
5578,5578,3,2025-06-14 19:52:32.000000,2025-06-14 20:19:32,completado,7.36
5579,5579,36,2025-05-21 22:59:34.487280,,en_camino,4.17
5580,5580,21,2025-06-19 13:43:31.000000,2025-06-19 14:29:31,completado,2.25
5581,5581,4,2025-06-19 07:00:47.000000,2025-06-19 08:01:47,completado,7.37
5582,5582,39,2025-05-29 15:10:34.487280,,en_camino,4.37
5583,5583,20,2025-05-23 03:27:51.000000,2025-05-23 04:00:51,completado,7.21
5585,5585,8,2025-06-10 09:51:47.000000,2025-06-10 11:00:47,completado,4.08
5586,5586,50,2025-06-14 08:51:34.487280,,en_camino,7.95
5587,5587,32,2025-06-14 21:27:13.000000,2025-06-14 22:16:13,completado,3.12
5588,5588,42,2025-06-06 01:36:01.000000,2025-06-06 02:18:01,completado,9.24
5589,5589,31,2025-06-16 14:17:58.000000,2025-06-16 15:25:58,completado,9.52
5590,5590,12,2025-06-03 13:47:33.000000,2025-06-03 14:52:33,completado,9.77
5591,5591,31,2025-06-06 12:01:19.000000,2025-06-06 12:28:19,completado,6.95
5592,5592,34,2025-06-13 23:28:54.000000,2025-06-14 00:06:54,completado,8.19
5593,5593,49,2025-06-06 14:41:34.487280,,en_camino,4.97
5595,5595,37,2025-06-05 22:37:25.000000,2025-06-05 23:21:25,completado,3.57
5597,5597,42,2025-06-14 06:31:34.487280,,en_camino,2.4
5598,5598,23,2025-06-14 13:55:42.000000,2025-06-14 14:31:42,completado,5.46
5600,5600,33,2025-05-31 20:58:47.000000,2025-05-31 21:36:47,completado,1.97
5601,5601,31,2025-05-24 23:08:36.000000,2025-05-24 23:51:36,completado,6.85
5602,5602,44,2025-06-16 13:27:39.000000,2025-06-16 14:16:39,completado,5.88
5603,5603,4,2025-05-22 13:47:37.000000,2025-05-22 14:31:37,completado,5.1
5604,5604,33,2025-06-08 15:39:07.000000,2025-06-08 16:13:07,completado,9.98
5606,5606,34,2025-05-26 11:13:34.487280,,en_camino,2.39
5607,5607,8,2025-06-12 18:23:34.487280,,en_camino,9.87
5609,5609,6,2025-05-31 21:06:10.000000,2025-05-31 21:23:10,completado,2.02
5610,5610,34,2025-05-21 17:52:34.487280,,en_camino,4.33
5611,5611,44,2025-05-22 02:41:33.000000,2025-05-22 03:50:33,completado,8.89
5612,5612,25,2025-06-04 10:03:34.000000,2025-06-04 10:35:34,completado,3.58
5613,5613,37,2025-06-07 11:47:34.487280,,en_camino,3.58
5614,5614,9,2025-06-14 20:52:43.000000,2025-06-14 21:51:43,completado,5.39
5616,5616,22,2025-06-09 14:40:11.000000,2025-06-09 15:16:11,completado,9.95
5618,5618,8,2025-06-18 12:56:06.000000,2025-06-18 13:28:06,completado,5.21
5622,5622,16,2025-06-05 18:29:14.000000,2025-06-05 19:11:14,completado,8.43
5623,5623,22,2025-05-31 03:31:47.000000,2025-05-31 03:52:47,completado,5.13
5624,5624,16,2025-06-01 13:24:03.000000,2025-06-01 14:11:03,completado,9.2
5625,5625,1,2025-05-23 21:49:40.000000,2025-05-23 22:45:40,completado,7.69
5626,5626,37,2025-06-04 13:38:34.487280,,en_camino,6.19
5629,5629,26,2025-06-13 09:20:30.000000,2025-06-13 10:39:30,completado,1.81
5630,5630,39,2025-06-18 05:57:20.000000,2025-06-18 06:44:20,completado,7.37
5631,5631,4,2025-05-22 08:29:27.000000,2025-05-22 09:19:27,completado,3.18
5632,5632,30,2025-06-11 10:13:10.000000,2025-06-11 10:50:10,completado,4.56
5633,5633,32,2025-06-07 08:54:15.000000,2025-06-07 09:49:15,completado,5.33
5634,5634,31,2025-06-12 21:55:41.000000,2025-06-12 22:30:41,completado,3.78
5636,5636,26,2025-05-27 19:31:46.000000,2025-05-27 20:50:46,completado,2.7
5638,5638,28,2025-06-11 09:55:44.000000,2025-06-11 10:28:44,completado,5.75
5639,5639,29,2025-06-02 21:20:19.000000,2025-06-02 22:28:19,completado,6.23
5642,5642,6,2025-06-06 00:35:15.000000,2025-06-06 01:34:15,completado,9.62
5644,5644,28,2025-05-29 09:34:14.000000,2025-05-29 10:04:14,completado,7.83
5645,5645,28,2025-06-15 07:35:44.000000,2025-06-15 08:08:44,completado,6.97
5646,5646,23,2025-06-12 22:09:18.000000,2025-06-12 23:20:18,completado,9.65
5647,5647,10,2025-06-12 17:27:09.000000,2025-06-12 18:33:09,completado,4.66
5648,5648,36,2025-06-06 04:37:43.000000,2025-06-06 05:35:43,completado,8.18
5649,5649,38,2025-05-23 21:43:40.000000,2025-05-23 22:16:40,completado,7.53
5650,5650,37,2025-06-19 04:30:43.000000,2025-06-19 05:50:43,completado,9.87
5652,5652,44,2025-05-21 16:00:13.000000,2025-05-21 17:02:13,completado,7.72
5653,5653,44,2025-05-30 18:25:32.000000,2025-05-30 18:41:32,completado,5.38
5654,5654,32,2025-06-11 13:47:44.000000,2025-06-11 14:46:44,completado,2.82
5655,5655,10,2025-06-06 14:55:47.000000,2025-06-06 16:08:47,completado,5.6
5657,5657,42,2025-05-24 22:00:34.487280,,en_camino,7.48
5658,5658,45,2025-05-21 20:26:50.000000,2025-05-21 21:06:50,completado,6.26
5659,5659,45,2025-05-23 15:14:45.000000,2025-05-23 16:05:45,completado,7.98
5660,5660,25,2025-06-03 00:14:54.000000,2025-06-03 00:52:54,completado,6.1
5661,5661,10,2025-06-18 12:48:34.487280,,en_camino,9.93
5662,5662,25,2025-06-14 19:56:13.000000,2025-06-14 20:19:13,completado,6.11
5663,5663,50,2025-06-07 13:29:48.000000,2025-06-07 14:04:48,completado,8.84
5664,5664,32,2025-06-03 12:22:53.000000,2025-06-03 12:40:53,completado,9.69
5665,5665,3,2025-06-11 19:41:58.000000,2025-06-11 20:17:58,completado,2.11
5666,5666,33,2025-06-09 10:02:26.000000,2025-06-09 10:27:26,completado,6.91
5667,5667,30,2025-05-22 03:45:14.000000,2025-05-22 04:17:14,completado,2.37
5670,5670,22,2025-05-27 04:31:57.000000,2025-05-27 04:43:57,completado,7.48
5672,5672,28,2025-06-10 16:08:34.487280,,en_camino,3.38
5673,5673,24,2025-05-22 05:36:34.487280,,en_camino,5.18
5674,5674,44,2025-05-28 23:12:08.000000,2025-05-29 00:28:08,completado,2.37
5675,5675,17,2025-06-04 12:24:34.487280,,en_camino,3.14
5677,5677,32,2025-06-11 21:39:34.487280,,en_camino,3.37
5678,5678,16,2025-05-29 07:30:39.000000,2025-05-29 07:44:39,completado,1.82
5679,5679,40,2025-05-21 03:31:04.000000,2025-05-21 04:22:04,completado,2.76
5681,5681,16,2025-06-08 12:24:39.000000,2025-06-08 13:01:39,completado,9.86
5682,5682,29,2025-06-09 00:10:19.000000,2025-06-09 01:27:19,completado,5.48
5684,5684,6,2025-05-29 04:42:10.000000,2025-05-29 05:53:10,completado,4.5
5685,5685,21,2025-05-23 00:30:20.000000,2025-05-23 01:30:20,completado,1.51
5686,5686,40,2025-06-16 17:53:41.000000,2025-06-16 18:16:41,completado,7.09
5688,5688,40,2025-06-08 15:09:43.000000,2025-06-08 16:02:43,completado,4.59
5689,5689,3,2025-06-14 00:22:14.000000,2025-06-14 00:54:14,completado,1.97
5691,5691,10,2025-05-21 08:38:45.000000,2025-05-21 09:57:45,completado,2.11
5693,5693,37,2025-05-22 01:19:51.000000,2025-05-22 02:30:51,completado,4.59
5697,5697,4,2025-05-24 11:15:26.000000,2025-05-24 11:42:26,completado,9.26
5698,5698,50,2025-06-01 20:06:59.000000,2025-06-01 20:53:59,completado,3.8
5699,5699,23,2025-06-18 01:39:40.000000,2025-06-18 02:31:40,completado,5.43
5700,5700,3,2025-06-02 20:02:42.000000,2025-06-02 21:11:42,completado,6.26
5701,5701,31,2025-05-29 16:08:34.487280,,en_camino,7.17
5702,5702,12,2025-05-27 00:14:56.000000,2025-05-27 00:38:56,completado,7.69
5704,5704,28,2025-05-26 02:17:02.000000,2025-05-26 02:50:02,completado,2.97
5705,5705,37,2025-05-25 08:05:01.000000,2025-05-25 08:56:01,completado,5.43
5706,5706,1,2025-06-15 08:46:54.000000,2025-06-15 09:19:54,completado,7.78
5707,5707,10,2025-05-28 19:19:10.000000,2025-05-28 20:24:10,completado,8.7
5708,5708,32,2025-05-27 18:02:19.000000,2025-05-27 18:40:19,completado,3.78
5710,5710,33,2025-05-28 12:29:38.000000,2025-05-28 12:57:38,completado,7.14
5711,5711,20,2025-06-02 15:01:48.000000,2025-06-02 15:43:48,completado,9.59
5714,5714,38,2025-06-09 23:36:20.000000,2025-06-10 00:05:20,completado,6.46
5715,5715,28,2025-05-31 18:55:59.000000,2025-05-31 19:21:59,completado,1.89
5717,5717,30,2025-05-23 02:11:54.000000,2025-05-23 03:15:54,completado,8.34
5718,5718,37,2025-06-13 06:11:22.000000,2025-06-13 06:34:22,completado,9.88
5719,5719,20,2025-06-03 00:36:19.000000,2025-06-03 01:00:19,completado,5.86
5720,5720,45,2025-06-03 05:44:14.000000,2025-06-03 06:30:14,completado,5.34
5721,5721,31,2025-06-13 23:38:00.000000,2025-06-14 00:33:00,completado,3.4
5723,5723,18,2025-05-21 02:58:34.487280,,en_camino,5.79
5725,5725,6,2025-06-16 06:17:32.000000,2025-06-16 07:10:32,completado,3.23
5726,5726,40,2025-05-29 04:14:28.000000,2025-05-29 05:10:28,completado,9.48
5728,5728,31,2025-06-16 18:23:34.487280,,en_camino,7.47
5729,5729,26,2025-06-02 19:25:51.000000,2025-06-02 20:42:51,completado,4.3
5730,5730,20,2025-05-21 02:46:41.000000,2025-05-21 03:34:41,completado,5.29
5731,5731,32,2025-06-01 08:11:34.487280,,en_camino,6.84
5732,5732,36,2025-06-12 17:03:32.000000,2025-06-12 17:48:32,completado,8.34
5733,5733,10,2025-06-14 19:41:15.000000,2025-06-14 20:05:15,completado,8.48
5734,5734,44,2025-05-25 16:05:18.000000,2025-05-25 17:19:18,completado,2.7
5736,5736,30,2025-06-04 03:51:41.000000,2025-06-04 04:57:41,completado,6.31
5737,5737,12,2025-05-28 07:57:56.000000,2025-05-28 08:26:56,completado,2.62
5738,5738,44,2025-06-12 16:06:39.000000,2025-06-12 16:37:39,completado,9.79
5739,5739,42,2025-06-11 06:25:49.000000,2025-06-11 07:00:49,completado,4.29
5740,5740,6,2025-05-25 03:43:56.000000,2025-05-25 04:24:56,completado,3.84
5742,5742,3,2025-06-15 04:00:22.000000,2025-06-15 04:32:22,completado,3.7
5745,5745,26,2025-05-24 03:15:34.487280,,en_camino,9.09
5746,5746,29,2025-05-28 18:35:59.000000,2025-05-28 19:41:59,completado,6.58
5748,5748,6,2025-05-31 01:45:34.487280,,en_camino,8.11
5749,5749,49,2025-05-31 08:23:04.000000,2025-05-31 08:52:04,completado,3.39
5750,5750,31,2025-05-22 16:33:14.000000,2025-05-22 17:15:14,completado,3.6
5752,5752,39,2025-05-23 18:20:57.000000,2025-05-23 19:23:57,completado,9.5
5753,5753,17,2025-06-18 12:13:09.000000,2025-06-18 13:08:09,completado,8.63
5754,5754,21,2025-05-30 06:40:34.487280,,en_camino,6.25
5755,5755,16,2025-06-18 21:42:34.487280,,en_camino,5.59
5756,5756,20,2025-05-22 04:27:09.000000,2025-05-22 05:35:09,completado,9.46
5757,5757,18,2025-06-03 01:49:25.000000,2025-06-03 02:21:25,completado,5.61
5758,5758,29,2025-05-23 08:31:33.000000,2025-05-23 09:03:33,completado,8.55
5759,5759,33,2025-05-21 21:21:34.487280,,en_camino,8.04
5760,5760,4,2025-06-05 09:54:19.000000,2025-06-05 10:29:19,completado,6.79
5761,5761,1,2025-06-15 20:24:04.000000,2025-06-15 21:18:04,completado,3.88
5762,5762,36,2025-05-28 22:40:33.000000,2025-05-28 23:19:33,completado,9.28
5763,5763,8,2025-05-23 19:18:34.487280,,en_camino,7.22
5764,5764,36,2025-05-27 06:41:03.000000,2025-05-27 07:31:03,completado,9.93
5766,5766,20,2025-06-15 13:54:03.000000,2025-06-15 14:19:03,completado,2.14
5767,5767,28,2025-06-03 07:44:34.487280,,en_camino,9.74
5768,5768,50,2025-05-26 03:43:55.000000,2025-05-26 04:31:55,completado,8.46
5770,5770,18,2025-05-27 17:00:36.000000,2025-05-27 17:40:36,completado,8.73
5771,5771,17,2025-05-30 15:08:34.487280,,en_camino,4.26
5772,5772,34,2025-05-28 13:03:34.487280,,en_camino,5.22
5773,5773,37,2025-06-05 06:19:31.000000,2025-06-05 07:13:31,completado,6.97
5775,5775,26,2025-06-14 02:16:26.000000,2025-06-14 02:58:26,completado,3.97
5776,5776,34,2025-06-16 19:58:13.000000,2025-06-16 20:30:13,completado,2.33
5777,5777,39,2025-05-31 05:28:05.000000,2025-05-31 06:01:05,completado,2.06
5778,5778,49,2025-06-01 11:06:42.000000,2025-06-01 12:09:42,completado,3.78
5780,5780,22,2025-06-13 23:08:20.000000,2025-06-13 23:47:20,completado,3.7
5782,5782,6,2025-05-23 09:14:39.000000,2025-05-23 09:55:39,completado,7.29
5785,5785,9,2025-05-23 00:51:30.000000,2025-05-23 02:02:30,completado,5.67
5786,5786,26,2025-06-06 21:21:25.000000,2025-06-06 22:19:25,completado,2.88
5787,5787,49,2025-06-02 16:31:55.000000,2025-06-02 17:25:55,completado,3.56
5788,5788,40,2025-05-26 00:02:04.000000,2025-05-26 00:45:04,completado,6.52
5789,5789,24,2025-05-28 06:53:45.000000,2025-05-28 07:18:45,completado,3.91
5791,5791,24,2025-05-28 00:53:11.000000,2025-05-28 01:31:11,completado,7.87
5792,5792,8,2025-05-29 17:15:07.000000,2025-05-29 18:26:07,completado,4.58
5793,5793,9,2025-05-22 12:00:14.000000,2025-05-22 12:56:14,completado,5.59
5794,5794,18,2025-05-29 01:20:30.000000,2025-05-29 01:54:30,completado,6.97
5795,5795,48,2025-05-24 05:37:24.000000,2025-05-24 06:09:24,completado,6.25
5796,5796,16,2025-06-16 23:32:36.000000,2025-06-17 00:15:36,completado,8.54
5798,5798,31,2025-06-06 00:48:34.487280,,en_camino,1.82
5799,5799,20,2025-06-12 21:09:04.000000,2025-06-12 21:35:04,completado,5.44
5800,5800,12,2025-06-01 11:55:48.000000,2025-06-01 12:43:48,completado,7.46
5801,5801,25,2025-05-30 17:23:15.000000,2025-05-30 17:56:15,completado,6.61
5803,5803,1,2025-06-05 13:56:34.487280,,en_camino,2.65
5804,5804,16,2025-06-12 01:17:30.000000,2025-06-12 01:50:30,completado,4.91
5805,5805,29,2025-05-27 19:46:19.000000,2025-05-27 20:25:19,completado,5.48
5806,5806,8,2025-06-12 18:30:58.000000,2025-06-12 19:17:58,completado,2.12
5807,5807,37,2025-05-27 05:05:22.000000,2025-05-27 06:05:22,completado,8.44
5808,5808,34,2025-06-03 08:02:21.000000,2025-06-03 08:34:21,completado,8.09
5809,5809,1,2025-06-18 01:41:33.000000,2025-06-18 02:29:33,completado,3.97
5810,5810,1,2025-05-26 08:24:34.487280,,en_camino,3.54
5812,5812,21,2025-06-15 04:10:28.000000,2025-06-15 04:54:28,completado,5.84
5813,5813,22,2025-05-29 20:54:44.000000,2025-05-29 22:03:44,completado,6.53
5814,5814,34,2025-06-06 14:35:38.000000,2025-06-06 16:00:38,completado,4.04
5818,5818,26,2025-06-07 06:34:54.000000,2025-06-07 07:26:54,completado,5.91
5819,5819,25,2025-05-21 14:13:34.487280,,en_camino,7.37
5820,5820,49,2025-06-13 23:45:33.000000,2025-06-14 00:50:33,completado,8.85
5821,5821,21,2025-06-15 11:32:40.000000,2025-06-15 12:32:40,completado,5.17
5822,5822,17,2025-06-01 05:15:57.000000,2025-06-01 05:42:57,completado,4.36
5823,5823,48,2025-06-16 04:32:28.000000,2025-06-16 04:59:28,completado,2.99
5824,5824,31,2025-06-07 20:52:34.487280,,en_camino,7.39
5825,5825,45,2025-05-24 20:37:43.000000,2025-05-24 20:59:43,completado,5.34
5828,5828,20,2025-06-15 04:35:14.000000,2025-06-15 05:24:14,completado,5.71
5829,5829,16,2025-06-09 05:59:28.000000,2025-06-09 06:32:28,completado,9.95
5832,5832,32,2025-05-28 18:01:41.000000,2025-05-28 18:49:41,completado,8.33
5833,5833,26,2025-05-27 10:20:02.000000,2025-05-27 11:06:02,completado,6.59
5834,5834,33,2025-06-04 00:05:44.000000,2025-06-04 00:23:44,completado,4.28
5835,5835,20,2025-05-26 00:24:59.000000,2025-05-26 01:23:59,completado,6.35
5836,5836,6,2025-06-12 16:41:34.487280,,en_camino,8.18
5838,5838,20,2025-06-11 12:19:31.000000,2025-06-11 13:00:31,completado,1.92
5839,5839,31,2025-06-17 17:27:58.000000,2025-06-17 18:15:58,completado,8.6
5840,5840,33,2025-06-05 09:16:17.000000,2025-06-05 10:09:17,completado,3.13
5844,5844,50,2025-06-16 04:25:08.000000,2025-06-16 04:44:08,completado,1.52
5845,5845,36,2025-05-26 07:05:36.000000,2025-05-26 08:10:36,completado,4.61
5846,5846,8,2025-06-18 21:53:34.487280,,en_camino,3.24
5847,5847,31,2025-06-07 20:46:22.000000,2025-06-07 21:14:22,completado,7.38
5848,5848,17,2025-06-03 14:24:44.000000,2025-06-03 14:51:44,completado,3.9
5850,5850,42,2025-06-19 14:19:15.000000,2025-06-19 15:24:15,completado,8.01
5853,5853,26,2025-05-25 10:07:26.000000,2025-05-25 10:55:26,completado,5.37
5854,5854,45,2025-05-29 13:29:16.000000,2025-05-29 14:17:16,completado,5.5
5859,5859,45,2025-06-17 20:43:34.487280,,en_camino,7.87
5861,5861,12,2025-05-24 00:41:15.000000,2025-05-24 01:39:15,completado,7.55
5862,5862,45,2025-06-05 08:45:54.000000,2025-06-05 09:49:54,completado,6.82
5863,5863,20,2025-05-27 23:50:13.000000,2025-05-28 00:33:13,completado,6.85
5864,5864,34,2025-06-12 12:11:18.000000,2025-06-12 12:53:18,completado,9.2
5865,5865,33,2025-06-08 13:54:36.000000,2025-06-08 14:23:36,completado,8.97
5866,5866,18,2025-05-23 06:01:33.000000,2025-05-23 06:36:33,completado,5.43
5867,5867,31,2025-06-04 16:35:26.000000,2025-06-04 16:50:26,completado,3.92
5869,5869,33,2025-05-27 13:47:56.000000,2025-05-27 14:26:56,completado,5.16
5871,5871,32,2025-05-28 06:32:34.487280,,en_camino,9.93
5872,5872,44,2025-05-29 23:28:10.000000,2025-05-30 00:02:10,completado,2.09
5875,5875,12,2025-06-15 09:36:42.000000,2025-06-15 10:50:42,completado,6.56
5876,5876,8,2025-05-30 07:31:37.000000,2025-05-30 08:39:37,completado,3.8
5877,5877,26,2025-05-27 15:57:03.000000,2025-05-27 17:16:03,completado,3.2
5878,5878,49,2025-06-05 20:38:25.000000,2025-06-05 21:38:25,completado,5.6
5879,5879,23,2025-05-31 04:30:33.000000,2025-05-31 05:02:33,completado,9.46
5880,5880,26,2025-06-03 17:42:27.000000,2025-06-03 18:07:27,completado,1.87
5882,5882,30,2025-06-16 06:11:34.487280,,en_camino,9.52
5883,5883,40,2025-06-17 10:06:29.000000,2025-06-17 10:27:29,completado,6.72
